"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"7307";"BU07961205";"BU07961205";"      50";"     100";"      70"
"7308";"BU07961206";"BU07961206";"       .";"       .";"       ."
"7309";"WK079613  ";"WK079613  ";"    1110";"    1490";"     790"
"7310";"BU07961301";"BU07961301";"     880";"    1200";"     590"
"7311";"BU07961302";"BU07961302";"      20";"      50";"      20"
"7312";"BU07961303";"BU07961303";"       .";"       .";"       ."
"7313";"BU07961304";"BU07961304";"     120";"     110";"      90"
"7314";"BU07961399";"BU07961399";"      20";"      40";"      40"
"7315";"WK079614  ";"WK079614  ";"     650";"    1030";"     440"
"7316";"BU07961401";"BU07961401";"     200";"     540";"     210"
"7317";"BU07961402";"BU07961402";"     180";"     220";"      60"
"7318";"BU07961499";"BU07961499";"     250";"     280";"     160"
"7319";"GM0252    ";"GM0252    ";"    2900";"    4800";"    4580"
"7320";"WK025200  ";"WK025200  ";"    2270";"    3670";"    3780"
"7321";"BU02520000";"BU02520000";"     200";"     370";"     190"
"7322";"BU02520001";"BU02520001";"     590";"     990";"     840"
"7323";"BU02520002";"BU02520002";"    1080";"    1580";"    1890"
"7324";"BU02520003";"BU02520003";"      10";"      40";"      50"
"7325";"BU02520004";"BU02520004";"      40";"      90";"      60"
"7326";"BU02520005";"BU02520005";"      30";"      40";"      50"
"7327";"BU02520006";"BU02520006";"     250";"     410";"     510"
"7328";"BU02520007";"BU02520007";"       .";"       .";"       ."
"7329";"BU02520008";"BU02520008";"      90";"     140";"     130"
"7330";"BU02520009";"BU02520009";"       .";"       .";"       ."
"7331";"WK025201  ";"WK025201  ";"     620";"    1140";"     800"
"7332";"BU02520100";"BU02520100";"     310";"     560";"     420"
"7333";"BU02520101";"BU02520101";"     130";"     230";"     170"
"7334";"BU02520103";"BU02520103";"      10";"      10";"      30"
"7335";"BU02520104";"BU02520104";"      70";"     160";"      70"
"7336";"BU02520105";"BU02520105";"      40";"      50";"      60"
"7337";"BU02520106";"BU02520106";"       .";"       .";"       ."
"7338";"BU02520107";"BU02520107";"      40";"      70";"      40"
"7339";"BU02520108";"BU02520108";"      10";"      30";"       0"
"7340";"BU02520109";"BU02520109";"       .";"       .";"       ."
"7341";"GM0797    ";"GM0797    ";"   10500";"   14620";"    8670"
"7342";"WK079701  ";"WK079701  ";"    4210";"    6030";"    3500"
"7343";"BU07970101";"BU07970101";"     690";"     850";"     370"
"7344";"BU07970102";"BU07970102";"     830";"     990";"     530"
"7345";"BU07970103";"BU07970103";"     140";"     130";"     130"
"7346";"BU07970104";"BU07970104";"    1030";"    2100";"    1320"
"7347";"BU07970105";"BU07970105";"    1510";"    1950";"    1170"
"7348";"WK079702  ";"WK079702  ";"     260";"     770";"     310"
"7349";"BU07970200";"BU07970200";"     260";"     770";"     310"
"7350";"WK079703  ";"WK079703  ";"     600";"     680";"     430"
"7351";"BU07970300";"BU07970300";"     600";"     680";"     430"
"7352";"WK079704  ";"WK079704  ";"     490";"     730";"     400"
"7353";"BU07970400";"BU07970400";"     490";"     730";"     400"
"7354";"WK079705  ";"WK079705  ";"    3520";"    4780";"    2950"
"7355";"BU07970501";"BU07970501";"    1290";"    2100";"    1460"
"7356";"BU07970502";"BU07970502";"     930";"    1180";"     820"
"7357";"BU07970503";"BU07970503";"    1300";"    1510";"     670"
"7358";"WK079706  ";"WK079706  ";"      10";"      20";"      30"
"7359";"BU07970600";"BU07970600";"      10";"      20";"      30"
"7360";"WK079707  ";"WK079707  ";"      40";"      70";"      90"
"7361";"BU07970700";"BU07970700";"      40";"      70";"      90"
"7362";"WK079708  ";"WK079708  ";"      40";"      50";"      40"
"7363";"BU07970800";"BU07970800";"      40";"      50";"      40"
"7364";"WK079709  ";"WK079709  ";"     160";"     190";"     230"
"7365";"BU07970900";"BU07970900";"     160";"     190";"     230"
"7366";"WK079710  ";"WK079710  ";"     290";"     340";"     380"
"7367";"BU07971000";"BU07971000";"     290";"     340";"     380"
"7368";"WK079711  ";"WK079711  ";"     910";"     960";"     280"
"7369";"BU07971100";"BU07971100";"     910";"     960";"     280"
"7370";"GM0534    ";"GM0534    ";"    4750";"    7240";"    4670"
"7371";"WK053401  ";"WK053401  ";"    1570";"    1830";"    1080"
"7372";"BU05340101";"BU05340101";"     330";"     440";"     440"
"7373";"BU05340102";"BU05340102";"     410";"     610";"     330"
"7374";"BU05340103";"BU05340103";"     330";"     240";"     110"
"7375";"BU05340104";"BU05340104";"      60";"      40";"      20"
"7376";"BU05340105";"BU05340105";"     410";"     510";"     200"
"7377";"WK053402  ";"WK053402  ";"     960";"    1460";"     780"
"7378";"BU05340201";"BU05340201";"      90";"      90";"      50"
"7379";"BU05340202";"BU05340202";"      30";"      10";"      30"
"7380";"BU05340203";"BU05340203";"     150";"     240";"     170"
"7381";"BU05340204";"BU05340204";"     260";"     450";"     260"
"7382";"BU05340205";"BU05340205";"     100";"     240";"     110"
"7383";"BU05340206";"BU05340206";"     350";"     430";"     150"
"7384";"WK053403  ";"WK053403  ";"    1310";"    2440";"    1620"
"7385";"BU05340301";"BU05340301";"     150";"     290";"     230"
"7386";"BU05340302";"BU05340302";"     210";"     330";"     200"
"7387";"BU05340303";"BU05340303";"     230";"     460";"     220"
"7388";"BU05340304";"BU05340304";"     330";"     620";"     310"
"7389";"BU05340305";"BU05340305";"     360";"     630";"     280"
"7390";"BU05340306";"BU05340306";"      60";"     150";"     310"
"7391";"WK053404  ";"WK053404  ";"     630";"    1100";"     840"
"7392";"BU05340401";"BU05340401";"     340";"     600";"     470"
"7393";"BU05340402";"BU05340402";"     290";"     510";"     370"
"7394";"WK053405  ";"WK053405  ";"     250";"     400";"     350"
"7395";"BU05340501";"BU05340501";"       .";"       .";"       ."
"7396";"BU05340502";"BU05340502";"       .";"       .";"       ."
"7397";"BU05340503";"BU05340503";"     250";"     400";"     350"
"7398";"GM0798    ";"GM0798    ";"    2720";"    5230";"    3730"
"7399";"WK079800  ";"WK079800  ";"    1540";"    2640";"    2230"
"7400";"BU07980000";"BU07980000";"    1450";"    2370";"    2050"
"7401";"BU07980009";"BU07980009";"      90";"     270";"     170"
"7402";"WK079801  ";"WK079801  ";"     160";"     460";"     340"
"7403";"BU07980100";"BU07980100";"     110";"     300";"     230"
"7404";"BU07980109";"BU07980109";"      40";"     160";"     100"
"7405";"WK079802  ";"WK079802  ";"     140";"     400";"     230"
"7406";"BU07980200";"BU07980200";"     100";"     330";"     170"
"7407";"BU07980209";"BU07980209";"      40";"      60";"      70"
"7408";"WK079803  ";"WK079803  ";"     710";"    1370";"     770"
"7409";"BU07980300";"BU07980300";"     520";"    1040";"     650"
"7410";"BU07980301";"BU07980301";"      60";"      90";"      40"
"7411";"BU07980309";"BU07980309";"     120";"     230";"      90"
"7412";"WK079804  ";"WK079804  ";"     160";"     370";"     160"
"7413";"BU07980400";"BU07980400";"     100";"     200";"      90"
"7414";"BU07980409";"BU07980409";"      50";"     170";"      60"
"7415";"GM0402    ";"GM0402    ";"   17090";"   25090";"   25390"
"7416";"WK040201  ";"WK040201  ";"    1560";"    3240";"    3230"
"7417";"BU04020101";"BU04020101";"     450";"    1120";"    1240"
"7418";"BU04020102";"BU04020102";"     520";"    1080";"     860"
"7419";"BU04020103";"BU04020103";"     280";"     590";"     480"
"7420";"BU04020104";"BU04020104";"     310";"     440";"     660"
"7421";"WK040202  ";"WK040202  ";"    1080";"    1470";"    2860"
"7422";"BU04020201";"BU04020201";"     410";"     640";"    1130"
"7423";"BU04020202";"BU04020202";"     210";"     310";"     690"
"7424";"BU04020203";"BU04020203";"     120";"     200";"     290"
"7425";"BU04020204";"BU04020204";"     210";"     210";"     480"
"7426";"BU04020205";"BU04020205";"       .";"       .";"       ."
"7427";"BU04020206";"BU04020206";"       .";"       .";"       ."
"7428";"WK040203  ";"WK040203  ";"    1890";"    2510";"    1960"
"7429";"BU04020301";"BU04020301";"       .";"       .";"       ."
"7430";"BU04020302";"BU04020302";"     250";"     370";"     520"
"7431";"BU04020303";"BU04020303";"     400";"     360";"     470"
"7432";"BU04020304";"BU04020304";"    1200";"    1760";"     950"
"7433";"WK040204  ";"WK040204  ";"    3250";"    4260";"    5500"
"7434";"BU04020401";"BU04020401";"     650";"     740";"    1040"
"7435";"BU04020402";"BU04020402";"    1160";"    1030";"    1140"
"7436";"BU04020403";"BU04020403";"     240";"     390";"     950"
"7437";"BU04020404";"BU04020404";"     410";"     830";"    1390"
"7438";"BU04020405";"BU04020405";"     740";"    1270";"    1020"
"7439";"WK040205  ";"WK040205  ";"    1850";"    2320";"    3120"
"7440";"BU04020501";"BU04020501";"     500";"     720";"    1460"
"7441";"BU04020502";"BU04020502";"     220";"     290";"     650"
"7442";"BU04020503";"BU04020503";"      80";"     180";"     260"
"7443";"BU04020504";"BU04020504";"      20";"      30";"     130"
"7444";"BU04020505";"BU04020505";"     960";"    1070";"     620"
"7445";"BU04020506";"BU04020506";"      70";"      20";"       0"
"7446";"WK040206  ";"WK040206  ";"    4000";"    7100";"    4790"
"7447";"BU04020601";"BU04020601";"     510";"     930";"     680"
"7448";"BU04020602";"BU04020602";"     540";"     770";"     510"
"7449";"BU04020603";"BU04020603";"     520";"    2070";"     670"
"7450";"BU04020604";"BU04020604";"    1480";"    1510";"     900"
"7451";"BU04020605";"BU04020605";"     950";"    1450";"    1920"
"7452";"BU04020606";"BU04020606";"     110";"     100";"     280"
"7453";"WK040207  ";"WK040207  ";"    2420";"    2840";"    3060"
"7454";"BU04020701";"BU04020701";"     280";"     550";"     770"
"7455";"BU04020702";"BU04020702";"       .";"       .";"       ."
"7456";"BU04020703";"BU04020703";"    1680";"    1820";"    1980"
"7457";"BU04020704";"BU04020704";"       .";"       .";"       ."
"7458";"WK040208  ";"WK040208  ";"     880";"    1170";"     890"
"7459";"BU04020801";"BU04020801";"     880";"    1170";"     890"
"7460";"WK040209  ";"WK040209  ";"      60";"     130";"     180"
"7461";"BU04020901";"BU04020901";"       .";"       .";"       ."
"7462";"BU04020902";"BU04020902";"       .";"       .";"       ."
"7463";"BU04020903";"BU04020903";"       .";"       .";"       ."
"7464";"BU04020904";"BU04020904";"       0";"      30";"      20"
"7465";"BU04020905";"BU04020905";"      40";"      70";"     110"
"7466";"BU04020906";"BU04020906";"       .";"       .";"       ."
"7467";"BU04020907";"BU04020907";"       .";"       .";"       ."
"7468";"GM1963    ";"GM1963    ";"   18620";"   30810";"   16100"
"7469";"WK196300  ";"WK196300  ";"    5010";"    8360";"    4890"
"7470";"BU19630000";"BU19630000";"     360";"     660";"     300"
"7471";"BU19630001";"BU19630001";"     410";"     660";"     330"
"7472";"BU19630002";"BU19630002";"     710";"    1050";"     410"
"7473";"BU19630003";"BU19630003";"     540";"     740";"     420"
"7474";"BU19630004";"BU19630004";"     690";"    1140";"     700"
"7475";"BU19630005";"BU19630005";"    1070";"    1700";"    1130"
"7476";"BU19630006";"BU19630006";"     340";"     480";"     310"
"7477";"BU19630007";"BU19630007";"     780";"    1690";"    1120"
"7478";"BU19630050";"BU19630050";"       .";"       .";"       ."
"7479";"BU19630051";"BU19630051";"       .";"       .";"       ."
"7480";"BU19630099";"BU19630099";"     110";"     230";"     110"
"7481";"WK196301  ";"WK196301  ";"     800";"    1270";"     660"
"7482";"BU19630100";"BU19630100";"     520";"     930";"     490"
"7483";"BU19630150";"BU19630150";"      30";"      10";"       0"
"7484";"BU19630199";"BU19630199";"     250";"     330";"     160"
"7485";"WK196302  ";"WK196302  ";"     840";"    1430";"    1190"
"7486";"BU19630200";"BU19630200";"     690";"    1190";"    1090"
"7487";"BU19630299";"BU19630299";"     140";"     240";"     110"
"7488";"WK196303  ";"WK196303  ";"     420";"     720";"     400"
"7489";"BU19630300";"BU19630300";"     400";"     640";"     360"
"7490";"BU19630399";"BU19630399";"      20";"      80";"      40"
"7491";"WK196304  ";"WK196304  ";"    1500";"    2520";"    1150"
"7492";"BU19630400";"BU19630400";"       .";"       .";"       ."
"7493";"BU19630499";"BU19630499";"       .";"       .";"       ."
"7494";"WK196305  ";"WK196305  ";"     700";"    1200";"     560"
"7495";"BU19630500";"BU19630500";"     650";"    1080";"     500"
"7496";"BU19630599";"BU19630599";"      50";"     120";"      60"
"7497";"WK196306  ";"WK196306  ";"    2100";"    3180";"    1340"
"7498";"BU19630600";"BU19630600";"    1930";"    2720";"    1200"
"7499";"BU19630650";"BU19630650";"       .";"       .";"       ."
"7500";"BU19630699";"BU19630699";"     170";"     420";"     140"
"7501";"WK196307  ";"WK196307  ";"    1920";"    3230";"    1680"
"7502";"BU19630700";"BU19630700";"    1560";"    2490";"    1310"
"7503";"BU19630750";"BU19630750";"      20";"      30";"      10"
"7504";"BU19630799";"BU19630799";"     350";"     720";"     360"
"7505";"WK196308  ";"WK196308  ";"     700";"    1540";"     920"
"7506";"BU19630800";"BU19630800";"     620";"    1270";"     790"
"7507";"BU19630899";"BU19630899";"      70";"     270";"     130"
"7508";"WK196309  ";"WK196309  ";"    2000";"    3340";"    1450"
"7509";"BU19630900";"BU19630900";"    1750";"    2900";"    1140"
"7510";"BU19630950";"BU19630950";"       .";"       .";"       ."
"7511";"BU19630999";"BU19630999";"       .";"       .";"       ."
"7512";"WK196310  ";"WK196310  ";"     800";"    1320";"     620"
"7513";"BU19631000";"BU19631000";"     610";"    1030";"     510"
"7514";"BU19631099";"BU19631099";"     190";"     290";"     120"
"7515";"WK196311  ";"WK196311  ";"     580";"     710";"     320"
"7516";"BU19631100";"BU19631100";"     460";"     580";"     230"
"7517";"BU19631199";"BU19631199";"     120";"     130";"      90"
"7518";"WK196312  ";"WK196312  ";"     440";"     580";"     240"
"7519";"BU19631200";"BU19631200";"     370";"     530";"     210"
"7520";"BU19631299";"BU19631299";"      70";"      60";"      30"
"7521";"WK196313  ";"WK196313  ";"     830";"    1410";"     640"
"7522";"BU19631300";"BU19631300";"     750";"    1310";"     560"
"7523";"BU19631399";"BU19631399";"      80";"     100";"      80"
"7524";"GM1735    ";"GM1735    ";"    7010";"   12060";"    6710"
"7525";"WK173500  ";"WK173500  ";"    2130";"    2850";"    1280"
"7526";"BU17350000";"BU17350000";"     810";"    1070";"     490"
"7527";"BU17350001";"BU17350001";"     370";"     390";"     150"
"7528";"BU17350002";"BU17350002";"      80";"     150";"      60"
"7529";"BU17350003";"BU17350003";"     190";"     370";"     190"
"7530";"BU17350004";"BU17350004";"     170";"     190";"     100"
"7531";"BU17350005";"BU17350005";"     370";"     500";"     180"
"7532";"BU17350006";"BU17350006";"      40";"      80";"      80"
"7533";"BU17350007";"BU17350007";"       .";"       .";"       ."
"7534";"BU17350008";"BU17350008";"      70";"      90";"      30"
"7535";"BU17350009";"BU17350009";"       .";"       .";"       ."
"7536";"WK173501  ";"WK173501  ";"     730";"    1320";"     710"
"7537";"BU17350100";"BU17350100";"       .";"       .";"       ."
"7538";"BU17350101";"BU17350101";"     410";"     600";"     330"
"7539";"BU17350102";"BU17350102";"       .";"       .";"       ."
"7540";"BU17350109";"BU17350109";"     130";"     370";"     220"
"7541";"WK173502  ";"WK173502  ";"    1220";"    2300";"    1210"
"7542";"BU17350200";"BU17350200";"     670";"    1340";"     670"
"7543";"BU17350206";"BU17350206";"      80";"     160";"      80"
"7544";"BU17350207";"BU17350207";"     140";"     290";"     150"
"7545";"BU17350208";"BU17350208";"      70";"      90";"     100"
"7546";"BU17350209";"BU17350209";"     260";"     410";"     210"
"7547";"WK173503  ";"WK173503  ";"      50";"      80";"      30"
"7548";"BU17350309";"BU17350309";"      50";"      80";"      30"
"7549";"WK173504  ";"WK173504  ";"     160";"     230";"     100"
"7550";"BU17350407";"BU17350407";"      90";"     170";"      80"
"7551";"BU17350408";"BU17350408";"       .";"       .";"       ."
