"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"17231";"BU02990016";"BU02990016";"     240";"     860";"     670"
"17232";"BU02990017";"BU02990017";"      30";"      50";"      30"
"17233";"BU02990018";"BU02990018";"       .";"       .";"       ."
"17234";"WK029901  ";"WK029901  ";"     570";"     840";"     300"
"17235";"BU02990100";"BU02990100";"     360";"     590";"     180"
"17236";"BU02990101";"BU02990101";"     100";"     120";"      50"
"17237";"BU02990102";"BU02990102";"     110";"     140";"      60"
"17238";"WK029902  ";"WK029902  ";"     260";"     560";"     320"
"17239";"BU02990200";"BU02990200";"     230";"     430";"     290"
"17240";"BU02990201";"BU02990201";"      30";"     120";"      30"
"17241";"WK029903  ";"WK029903  ";"     780";"    1240";"     740"
"17242";"BU02990300";"BU02990300";"     630";"     970";"     460"
"17243";"BU02990301";"BU02990301";"      50";"      40";"      30"
"17244";"BU02990302";"BU02990302";"      90";"     220";"     260"
"17245";"WK029904  ";"WK029904  ";"      90";"     170";"     140"
"17246";"BU02990400";"BU02990400";"      90";"     170";"     140"
"17247";"WK029905  ";"WK029905  ";"      30";"      30";"      30"
"17248";"BU02990500";"BU02990500";"      30";"      30";"      30"
"17249";"WK029906  ";"WK029906  ";"     660";"     850";"     310"
"17250";"BU02990600";"BU02990600";"     620";"     770";"     290"
"17251";"BU02990601";"BU02990601";"      40";"      80";"      30"
"17252";"WK029907  ";"WK029907  ";"     210";"     290";"     150"
"17253";"BU02990700";"BU02990700";"      30";"      30";"      50"
"17254";"BU02990701";"BU02990701";"     180";"     250";"     100"
"17255";"WK029908  ";"WK029908  ";"     260";"     420";"     170"
"17256";"BU02990800";"BU02990800";"     220";"     320";"      90"
"17257";"BU02990801";"BU02990801";"      30";"      90";"      70"
"17258";"WK029909  ";"WK029909  ";"     990";"    1120";"     250"
"17259";"BU02990900";"BU02990900";"     990";"    1120";"     250"
"17260";"WK029910  ";"WK029910  ";"     690";"    1060";"     370"
"17261";"BU02991000";"BU02991000";"       .";"       .";"       ."
"17262";"BU02991001";"BU02991001";"       .";"       .";"       ."
"17263";"WK029911  ";"WK029911  ";"     210";"     250";"      80"
"17264";"BU02991100";"BU02991100";"     160";"     190";"      50"
"17265";"BU02991101";"BU02991101";"      60";"      60";"      30"
"17266";"GM0637    ";"GM0637    ";"   24940";"   40900";"   28620"
"17267";"WK063700  ";"WK063700  ";"    4080";"    7000";"    4600"
"17268";"BU06370001";"BU06370001";"     860";"    1820";"    1040"
"17269";"BU06370002";"BU06370002";"     780";"    1300";"    1490"
"17270";"BU06370003";"BU06370003";"    1200";"    1700";"     770"
"17271";"BU06370004";"BU06370004";"    1250";"    2220";"    1250"
"17272";"WK063701  ";"WK063701  ";"    3540";"    4910";"    2640"
"17273";"BU06370100";"BU06370100";"    2070";"    3000";"    1670"
"17274";"BU06370101";"BU06370101";"    1470";"    1910";"     960"
"17275";"WK063702  ";"WK063702  ";"    3760";"    6050";"    4730"
"17276";"BU06370200";"BU06370200";"    2330";"    3330";"    1990"
"17277";"BU06370201";"BU06370201";"    1450";"    2730";"    2710"
"17278";"WK063703  ";"WK063703  ";"    3380";"    5760";"    3400"
"17279";"BU06370300";"BU06370300";"    1470";"    2530";"    1610"
"17280";"BU06370301";"BU06370301";"    1910";"    3220";"    1800"
"17281";"WK063704  ";"WK063704  ";"    1780";"    2960";"    1930"
"17282";"BU06370400";"BU06370400";"     680";"    1180";"     630"
"17283";"BU06370401";"BU06370401";"    1100";"    1790";"    1300"
"17284";"WK063705  ";"WK063705  ";"    3590";"    6750";"    5540"
"17285";"BU06370500";"BU06370500";"    1380";"    2440";"    2160"
"17286";"BU06370501";"BU06370501";"    2210";"    4310";"    3380"
"17287";"WK063706  ";"WK063706  ";"    4670";"    7240";"    5500"
"17288";"BU06370600";"BU06370600";"    1460";"    2080";"    1740"
"17289";"BU06370601";"BU06370601";"    3200";"    5180";"    3760"
"17290";"WK063708  ";"WK063708  ";"     100";"     140";"     100"
"17291";"BU06370800";"BU06370800";"      40";"      30";"      50"
"17292";"BU06370801";"BU06370801";"      20";"      30";"      30"
"17293";"BU06370802";"BU06370802";"      20";"      20";"      10"
"17294";"BU06370803";"BU06370803";"      30";"      60";"      20"
"17295";"WK063709  ";"WK063709  ";"      60";"      90";"     160"
"17296";"BU06370902";"BU06370902";"       .";"       .";"       ."
"17297";"BU06370903";"BU06370903";"      10";"      20";"      60"
"17298";"BU06370904";"BU06370904";"      40";"      20";"      50"
"17299";"BU06370905";"BU06370905";"      10";"      10";"      40"
"17300";"BU06370906";"BU06370906";"       .";"       .";"       ."
"17301";"BU06370907";"BU06370907";"       .";"       .";"       ."
"17302";"GM0638    ";"GM0638    ";"    1660";"    2900";"    2390"
"17303";"WK063800  ";"WK063800  ";"     860";"    1580";"    1090"
"17304";"BU06380001";"BU06380001";"     200";"     460";"     280"
"17305";"BU06380002";"BU06380002";"     130";"     230";"     170"
"17306";"BU06380003";"BU06380003";"     110";"     230";"     210"
"17307";"BU06380004";"BU06380004";"     210";"     190";"      70"
"17308";"BU06380005";"BU06380005";"     180";"     290";"     180"
"17309";"BU06380006";"BU06380006";"      10";"      30";"      30"
"17310";"BU06380007";"BU06380007";"      50";"     140";"     120"
"17311";"WK063801  ";"WK063801  ";"      20";"      50";"      20"
"17312";"BU06380101";"BU06380101";"      20";"      50";"      20"
"17313";"WK063802  ";"WK063802  ";"      50";"     110";"     140"
"17314";"BU06380202";"BU06380202";"      50";"     110";"     140"
"17315";"WK063803  ";"WK063803  ";"     100";"     110";"      70"
"17316";"BU06380303";"BU06380303";"     100";"     110";"      70"
"17317";"WK063804  ";"WK063804  ";"      20";"      20";"      10"
"17318";"BU06380404";"BU06380404";"      20";"      20";"      10"
"17319";"WK063809  ";"WK063809  ";"      10";"      30";"      20"
"17320";"BU06380909";"BU06380909";"      10";"      30";"      20"
"17321";"WK063810  ";"WK063810  ";"     600";"    1020";"    1040"
"17322";"BU06381004";"BU06381004";"     110";"     170";"     230"
"17323";"BU06381005";"BU06381005";"       .";"       .";"       ."
"17324";"BU06381006";"BU06381006";"     140";"     190";"     290"
"17325";"BU06381007";"BU06381007";"     160";"     290";"     160"
"17326";"BU06381010";"BU06381010";"       .";"       .";"       ."
"17327";"BU06381011";"BU06381011";"       .";"       .";"       ."
"17328";"BU06381012";"BU06381012";"      90";"     170";"     160"
"17329";"BU06381013";"BU06381013";"      80";"     180";"     210"
"17330";"GM1892    ";"GM1892    ";"    8820";"   14540";"   10300"
"17331";"WK189201  ";"WK189201  ";"     880";"    1720";"     930"
"17332";"BU18920101";"BU18920101";"     220";"     470";"     190"
"17333";"BU18920102";"BU18920102";"      40";"      20";"      20"
"17334";"BU18920103";"BU18920103";"     150";"     270";"     160"
"17335";"BU18920104";"BU18920104";"     260";"     380";"     180"
"17336";"BU18920105";"BU18920105";"      10";"      40";"      10"
"17337";"BU18920106";"BU18920106";"      70";"      80";"      40"
"17338";"BU18920107";"BU18920107";"     100";"     360";"     320"
"17339";"BU18920191";"BU18920191";"      50";"      70";"      40"
"17340";"WK189202  ";"WK189202  ";"    1690";"    2730";"    2000"
"17341";"BU18920201";"BU18920201";"     100";"     170";"     110"
"17342";"BU18920202";"BU18920202";"     340";"     440";"     290"
"17343";"BU18920203";"BU18920203";"     220";"     310";"     120"
"17344";"BU18920204";"BU18920204";"       .";"       .";"       ."
"17345";"BU18920205";"BU18920205";"     240";"     350";"     170"
"17346";"BU18920206";"BU18920206";"     330";"     440";"     300"
"17347";"BU18920207";"BU18920207";"       .";"       .";"       ."
"17348";"BU18920208";"BU18920208";"      20";"      20";"      10"
"17349";"BU18920209";"BU18920209";"      70";"      90";"     120"
"17350";"BU18920210";"BU18920210";"       .";"       .";"       ."
"17351";"BU18920211";"BU18920211";"     170";"     510";"     680"
"17352";"BU18920291";"BU18920291";"      10";"      60";"      40"
"17353";"BU18920292";"BU18920292";"     130";"     230";"     120"
"17354";"BU18920293";"BU18920293";"      40";"      60";"      20"
"17355";"WK189203  ";"WK189203  ";"    1860";"    3040";"    1840"
"17356";"BU18920301";"BU18920301";"     350";"     530";"     320"
"17357";"BU18920302";"BU18920302";"     180";"     280";"     130"
"17358";"BU18920303";"BU18920303";"     350";"     660";"     350"
"17359";"BU18920304";"BU18920304";"     510";"     800";"     480"
"17360";"BU18920305";"BU18920305";"     120";"     200";"      50"
"17361";"BU18920306";"BU18920306";"     110";"      80";"      50"
"17362";"BU18920307";"BU18920307";"      50";"     100";"     140"
"17363";"BU18920308";"BU18920308";"       .";"       .";"       ."
"17364";"BU18920309";"BU18920309";"       .";"       .";"       ."
"17365";"BU18920310";"BU18920310";"       .";"       .";"       ."
"17366";"BU18920311";"BU18920311";"      80";"     170";"     220"
"17367";"BU18920399";"BU18920399";"      90";"     170";"      80"
"17368";"WK189204  ";"WK189204  ";"    4390";"    7030";"    5560"
"17369";"BU18920401";"BU18920401";"      30";"     110";"      30"
"17370";"BU18920402";"BU18920402";"       .";"       .";"       ."
"17371";"BU18920403";"BU18920403";"     250";"     430";"     540"
"17372";"BU18920404";"BU18920404";"     390";"     700";"     390"
"17373";"BU18920405";"BU18920405";"     160";"     260";"     170"
"17374";"BU18920406";"BU18920406";"       .";"       .";"       ."
"17375";"BU18920407";"BU18920407";"       .";"       .";"       ."
"17376";"BU18920408";"BU18920408";"     370";"     640";"     710"
"17377";"BU18920409";"BU18920409";"     390";"     730";"     610"
"17378";"BU18920410";"BU18920410";"     410";"     270";"      90"
"17379";"BU18920411";"BU18920411";"     330";"     540";"     450"
"17380";"BU18920412";"BU18920412";"     150";"     190";"     300"
"17381";"BU18920413";"BU18920413";"     170";"     380";"     390"
"17382";"BU18920414";"BU18920414";"     380";"     670";"     590"
"17383";"BU18920415";"BU18920415";"     470";"     650";"     450"
"17384";"BU18920416";"BU18920416";"     490";"     800";"     520"
"17385";"BU18920491";"BU18920491";"     140";"     210";"      70"
"17386";"BU18920492";"BU18920492";"     170";"     340";"     250"
"17387";"BU18920493";"BU18920493";"      50";"      40";"      20"
"17388";"GM0879    ";"GM0879    ";"    5390";"    7710";"    4050"
"17389";"WK087900  ";"WK087900  ";"    2340";"    2510";"    1280"
"17390";"BU08790000";"BU08790000";"    2150";"    2000";"    1060"
"17391";"BU08790009";"BU08790009";"     180";"     530";"     220"
"17392";"WK087901  ";"WK087901  ";"     440";"     990";"     550"
"17393";"BU08790100";"BU08790100";"     230";"     510";"     290"
"17394";"BU08790109";"BU08790109";"     210";"     470";"     250"
"17395";"WK087902  ";"WK087902  ";"     730";"    1260";"     420"
"17396";"BU08790200";"BU08790200";"     270";"     440";"     150"
"17397";"BU08790209";"BU08790209";"     450";"     830";"     280"
"17398";"WK087903  ";"WK087903  ";"     490";"     620";"     230"
"17399";"BU08790300";"BU08790300";"     200";"     230";"      80"
"17400";"BU08790309";"BU08790309";"     290";"     380";"     160"
"17401";"WK087904  ";"WK087904  ";"    1350";"    2370";"    1560"
"17402";"BU08790400";"BU08790400";"     780";"    1470";"     960"
"17403";"BU08790408";"BU08790408";"     300";"     500";"     290"
"17404";"BU08790409";"BU08790409";"     280";"     400";"     300"
"17405";"GM0301    ";"GM0301    ";"   10030";"   15280";"   11610"
"17406";"WK030100  ";"WK030100  ";"    1740";"    2830";"    2690"
"17407";"BU03010000";"BU03010000";"     330";"     840";"     740"
"17408";"BU03010001";"BU03010001";"     340";"     580";"     490"
"17409";"BU03010002";"BU03010002";"     290";"     270";"     340"
"17410";"BU03010003";"BU03010003";"     250";"     330";"     490"
"17411";"BU03010004";"BU03010004";"     550";"     790";"     610"
"17412";"WK030101  ";"WK030101  ";"    2970";"    3030";"    1580"
"17413";"BU03010100";"BU03010100";"     430";"     360";"     110"
"17414";"BU03010101";"BU03010101";"     430";"     370";"     110"
"17415";"BU03010102";"BU03010102";"     490";"     510";"     170"
"17416";"BU03010103";"BU03010103";"     400";"     420";"     320"
"17417";"BU03010104";"BU03010104";"     350";"     490";"     480"
"17418";"BU03010105";"BU03010105";"     480";"     390";"      90"
"17419";"BU03010106";"BU03010106";"     390";"     480";"     300"
"17420";"WK030102  ";"WK030102  ";"    1070";"    1350";"    1310"
"17421";"BU03010200";"BU03010200";"     180";"     300";"     210"
"17422";"BU03010201";"BU03010201";"     250";"     260";"     360"
"17423";"BU03010202";"BU03010202";"     220";"     350";"     380"
"17424";"BU03010203";"BU03010203";"     440";"     440";"     340"
"17425";"WK030103  ";"WK030103  ";"    1500";"    2220";"    1490"
"17426";"BU03010300";"BU03010300";"     310";"     410";"     170"
"17427";"BU03010301";"BU03010301";"     190";"     360";"     210"
"17428";"BU03010302";"BU03010302";"     210";"     480";"     330"
"17429";"BU03010303";"BU03010303";"     550";"     610";"     390"
"17430";"BU03010304";"BU03010304";"     250";"     370";"     370"
"17431";"WK030104  ";"WK030104  ";"    1290";"    3280";"    2370"
"17432";"BU03010400";"BU03010400";"     300";"     830";"     560"
"17433";"BU03010401";"BU03010401";"     400";"     960";"     800"
"17434";"BU03010402";"BU03010402";"     280";"     610";"     480"
"17435";"BU03010403";"BU03010403";"     210";"     560";"     510"
"17436";"BU03010409";"BU03010409";"     100";"     280";"      70"
"17437";"WK030105  ";"WK030105  ";"    1460";"    2550";"    2200"
"17438";"BU03010500";"BU03010500";"     610";"    1060";"    1030"
"17439";"BU03010501";"BU03010501";"     120";"     150";"     210"
"17440";"BU03010502";"BU03010502";"     410";"     800";"     450"
"17441";"BU03010503";"BU03010503";"     150";"     300";"     320"
"17442";"BU03010509";"BU03010509";"     170";"     230";"     190"
"17443";"GM1896    ";"GM1896    ";"    5900";"    7850";"    2990"
"17444";"WK189600  ";"WK189600  ";"    2810";"    3140";"     920"
"17445";"BU18960000";"BU18960000";"     280";"     420";"      90"
"17446";"BU18960001";"BU18960001";"     350";"     260";"      50"
"17447";"BU18960008";"BU18960008";"      10";"      20";"       0"
"17448";"BU18960009";"BU18960009";"      40";"      20";"      10"
"17449";"BU18960010";"BU18960010";"      30";"      40";"      10"
"17450";"BU18960011";"BU18960011";"     390";"     460";"     120"
"17451";"BU18960012";"BU18960012";"     620";"     820";"     320"
"17452";"BU18960013";"BU18960013";"     610";"     560";"     140"
"17453";"BU18960014";"BU18960014";"     470";"     550";"     190"
"17454";"WK189601  ";"WK189601  ";"     160";"     280";"      60"
"17455";"BU18960100";"BU18960100";"     110";"     170";"      40"
"17456";"BU18960101";"BU18960101";"      40";"      30";"      10"
"17457";"BU18960108";"BU18960108";"      10";"      40";"      10"
"17458";"BU18960109";"BU18960109";"       0";"      30";"       0"
"17459";"WK189602  ";"WK189602  ";"    1550";"    2450";"    1170"
"17460";"BU18960200";"BU18960200";"     270";"     410";"     240"
"17461";"BU18960201";"BU18960201";"     190";"     320";"     120"
"17462";"BU18960202";"BU18960202";"     310";"     300";"     100"
"17463";"BU18960203";"BU18960203";"      30";"      70";"      20"
"17464";"BU18960204";"BU18960204";"     270";"     490";"     220"
"17465";"BU18960205";"BU18960205";"     310";"     550";"     300"
"17466";"BU18960206";"BU18960206";"      30";"      50";"      20"
"17467";"BU18960207";"BU18960207";"     150";"     260";"     160"
"17468";"WK189603  ";"WK189603  ";"     130";"     170";"     100"
"17469";"BU18960307";"BU18960307";"      30";"      80";"      30"
