"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"450";"BU00340503";"BU00340503";"     300";"     740";"     690"
"451";"BU00340571";"BU00340571";"       .";"       .";"       ."
"452";"BU00340599";"BU00340599";"     240";"     640";"     960"
"453";"WK003406  ";"WK003406  ";"       .";"       .";"       ."
"454";"BU00340699";"BU00340699";"       .";"       .";"       ."
"455";"GM0484    ";"GM0484    ";"   23390";"   37410";"   24430"
"456";"WK048401  ";"WK048401  ";"    1910";"    3260";"    2120"
"457";"BU04840101";"BU04840101";"      30";"      70";"      50"
"458";"BU04840102";"BU04840102";"      20";"      10";"      10"
"459";"BU04840103";"BU04840103";"     150";"     470";"     360"
"460";"BU04840104";"BU04840104";"      70";"     140";"     170"
"461";"BU04840105";"BU04840105";"     340";"     590";"     210"
"462";"BU04840106";"BU04840106";"     360";"     620";"     290"
"463";"BU04840107";"BU04840107";"      30";"      10";"      10"
"464";"BU04840108";"BU04840108";"     630";"     830";"     500"
"465";"BU04840109";"BU04840109";"     140";"     180";"     170"
"466";"BU04840110";"BU04840110";"      90";"     220";"     250"
"467";"BU04840111";"BU04840111";"      40";"     110";"     130"
"468";"WK048402  ";"WK048402  ";"    3010";"    4520";"    2510"
"469";"BU04840201";"BU04840201";"      30";"      30";"      30"
"470";"BU04840202";"BU04840202";"     260";"     490";"     260"
"471";"BU04840203";"BU04840203";"     300";"     650";"     310"
"472";"BU04840204";"BU04840204";"     340";"     720";"     260"
"473";"BU04840205";"BU04840205";"     200";"     430";"     330"
"474";"BU04840206";"BU04840206";"     380";"     360";"     130"
"475";"BU04840207";"BU04840207";"     210";"     370";"     260"
"476";"BU04840208";"BU04840208";"     240";"     480";"     430"
"477";"BU04840209";"BU04840209";"      30";"      20";"      10"
"478";"BU04840210";"BU04840210";"     540";"     480";"     280"
"479";"BU04840211";"BU04840211";"     470";"     480";"     220"
"480";"WK048403  ";"WK048403  ";"    2050";"    3220";"    2440"
"481";"BU04840301";"BU04840301";"     230";"     420";"     350"
"482";"BU04840302";"BU04840302";"     410";"     740";"     610"
"483";"BU04840303";"BU04840303";"     210";"     360";"     290"
"484";"BU04840304";"BU04840304";"       .";"       .";"       ."
"485";"BU04840305";"BU04840305";"     260";"     590";"     480"
"486";"BU04840306";"BU04840306";"     770";"     810";"     530"
"487";"BU04840307";"BU04840307";"       .";"       .";"       ."
"488";"WK048404  ";"WK048404  ";"    1330";"    1550";"     720"
"489";"BU04840401";"BU04840401";"      90";"      30";"      20"
"490";"BU04840402";"BU04840402";"      80";"     120";"      50"
"491";"BU04840403";"BU04840403";"     580";"     630";"     290"
"492";"BU04840404";"BU04840404";"     370";"     510";"     280"
"493";"BU04840405";"BU04840405";"     210";"     270";"      90"
"494";"WK048405  ";"WK048405  ";"    1810";"    2690";"    1770"
"495";"BU04840501";"BU04840501";"     800";"    1000";"     320"
"496";"BU04840502";"BU04840502";"     250";"     440";"     490"
"497";"BU04840503";"BU04840503";"       .";"       .";"       ."
"498";"BU04840504";"BU04840504";"     290";"     350";"     350"
"499";"BU04840505";"BU04840505";"     230";"     490";"     390"
"500";"BU04840506";"BU04840506";"       .";"       .";"       ."
"501";"WK048406  ";"WK048406  ";"    1780";"    3000";"    2250"
"502";"BU04840601";"BU04840601";"       .";"       .";"       ."
"503";"BU04840602";"BU04840602";"     620";"     890";"     410"
"504";"BU04840603";"BU04840603";"     480";"     970";"     670"
"505";"BU04840604";"BU04840604";"     330";"     550";"     800"
"506";"BU04840605";"BU04840605";"       .";"       .";"       ."
"507";"WK048407  ";"WK048407  ";"     220";"     310";"     150"
"508";"BU04840701";"BU04840701";"     200";"     280";"     140"
"509";"BU04840702";"BU04840702";"      20";"      30";"      10"
"510";"WK048408  ";"WK048408  ";"    2940";"    5490";"    5030"
"511";"BU04840801";"BU04840801";"       .";"       .";"       ."
"512";"BU04840802";"BU04840802";"     300";"     620";"     460"
"513";"BU04840803";"BU04840803";"     390";"     690";"     580"
"514";"BU04840804";"BU04840804";"     440";"     460";"     310"
"515";"BU04840805";"BU04840805";"     120";"     440";"     460"
"516";"BU04840806";"BU04840806";"     320";"     710";"     640"
"517";"BU04840807";"BU04840807";"     350";"     630";"     580"
"518";"BU04840808";"BU04840808";"     160";"     240";"     230"
"519";"BU04840809";"BU04840809";"     310";"     680";"    1050"
"520";"BU04840810";"BU04840810";"     290";"     590";"     450"
"521";"BU04840811";"BU04840811";"     220";"     410";"     300"
"522";"BU04840812";"BU04840812";"       .";"       .";"       ."
"523";"BU04840813";"BU04840813";"       .";"       .";"       ."
"524";"WK048409  ";"WK048409  ";"      20";"      10";"       0"
"525";"BU04840901";"BU04840901";"      20";"      10";"       0"
"526";"WK048431  ";"WK048431  ";"     790";"    1130";"     680"
"527";"BU04843101";"BU04843101";"     100";"     170";"      90"
"528";"BU04843102";"BU04843102";"     190";"     270";"     200"
"529";"BU04843103";"BU04843103";"     450";"     610";"     370"
"530";"BU04843104";"BU04843104";"      50";"      60";"      20"
"531";"WK048445  ";"WK048445  ";"     240";"     440";"     250"
"532";"BU04844501";"BU04844501";"      70";"     140";"      70"
"533";"BU04844502";"BU04844502";"      10";"      40";"      10"
"534";"BU04844503";"BU04844503";"     110";"     180";"      90"
"535";"BU04844504";"BU04844504";"      60";"      80";"      80"
"536";"WK048470  ";"WK048470  ";"    3620";"    5590";"    3060"
"537";"BU04847001";"BU04847001";"      70";"     100";"      60"
"538";"BU04847002";"BU04847002";"      80";"      80";"      40"
"539";"BU04847003";"BU04847003";"      90";"     160";"      70"
"540";"BU04847004";"BU04847004";"     130";"     240";"     120"
"541";"BU04847005";"BU04847005";"     360";"     650";"     500"
"542";"BU04847006";"BU04847006";"     450";"     770";"     460"
"543";"BU04847007";"BU04847007";"     180";"     210";"      70"
"544";"BU04847008";"BU04847008";"     280";"     380";"     180"
"545";"BU04847009";"BU04847009";"     470";"     590";"     260"
"546";"BU04847010";"BU04847010";"     300";"     380";"     190"
"547";"BU04847011";"BU04847011";"     350";"     670";"     330"
"548";"BU04847012";"BU04847012";"     460";"     580";"     350"
"549";"BU04847013";"BU04847013";"     270";"     440";"     190"
"550";"BU04847014";"BU04847014";"     100";"     280";"     210"
"551";"BU04847015";"BU04847015";"      30";"      60";"      30"
"552";"WK048471  ";"WK048471  ";"     550";"     730";"     300"
"553";"BU04847101";"BU04847101";"     250";"     390";"     180"
"554";"BU04847102";"BU04847102";"       .";"       .";"       ."
"555";"BU04847103";"BU04847103";"      90";"     160";"      50"
"556";"WK048491  ";"WK048491  ";"    1230";"    2130";"    1190"
"557";"BU04849101";"BU04849101";"     310";"     680";"     300"
"558";"BU04849102";"BU04849102";"     160";"     220";"     180"
"559";"BU04849103";"BU04849103";"     270";"     410";"     240"
"560";"BU04849104";"BU04849104";"     340";"     590";"     310"
"561";"BU04849105";"BU04849105";"     150";"     220";"     170"
"562";"WK048494  ";"WK048494  ";"    1100";"    2050";"    1030"
"563";"BU04849401";"BU04849401";"     140";"     220";"     210"
"564";"BU04849402";"BU04849402";"     170";"     320";"     180"
"565";"BU04849403";"BU04849403";"     480";"     840";"     400"
"566";"BU04849404";"BU04849404";"     310";"     650";"     260"
"567";"WK048496  ";"WK048496  ";"     830";"    1350";"     800"
"568";"BU04849601";"BU04849601";"      70";"     150";"     110"
"569";"BU04849602";"BU04849602";"     370";"     560";"     360"
"570";"BU04849603";"BU04849603";"     370";"     580";"     310"
"571";"BU04849604";"BU04849604";"      30";"      50";"      20"
"572";"GM1723    ";"GM1723    ";"    1790";"    3600";"    2380"
"573";"WK172300  ";"WK172300  ";"     790";"    1570";"     880"
"574";"BU17230000";"BU17230000";"     620";"    1210";"     660"
"575";"BU17230001";"BU17230001";"      10";"      30";"      80"
"576";"BU17230009";"BU17230009";"     160";"     320";"     140"
"577";"WK172301  ";"WK172301  ";"     750";"    1370";"    1060"
"578";"BU17230100";"BU17230100";"     530";"     940";"     670"
"579";"BU17230108";"BU17230108";"     110";"     220";"     240"
"580";"BU17230109";"BU17230109";"     110";"     210";"     150"
"581";"WK172302  ";"WK172302  ";"     180";"     500";"     300"
"582";"BU17230200";"BU17230200";"      90";"     190";"     190"
"583";"BU17230208";"BU17230208";"      70";"     160";"      90"
"584";"BU17230209";"BU17230209";"      20";"     140";"      30"
"585";"WK172308  ";"WK172308  ";"      80";"     120";"     130"
"586";"BU17230809";"BU17230809";"      80";"     120";"     130"
"587";"WK172309  ";"WK172309  ";"       0";"      30";"      10"
"588";"BU17230909";"BU17230909";"       0";"      30";"      10"
"589";"GM1959    ";"GM1959    ";"   14430";"   18860";"    8620"
"590";"WK195901  ";"WK195901  ";"    3090";"    3780";"    1220"
"591";"BU19590101";"BU19590101";"     390";"     510";"     180"
"592";"BU19590102";"BU19590102";"     330";"     430";"     110"
"593";"BU19590103";"BU19590103";"     550";"     690";"     200"
"594";"BU19590104";"BU19590104";"     350";"     600";"     240"
"595";"BU19590105";"BU19590105";"     560";"     420";"     130"
"596";"BU19590106";"BU19590106";"     730";"     830";"     210"
"597";"BU19590107";"BU19590107";"      80";"      80";"      80"
"598";"BU19590191";"BU19590191";"      10";"      30";"      10"
"599";"BU19590192";"BU19590192";"      50";"      50";"      20"
"600";"BU19590193";"BU19590193";"      10";"      40";"      10"
"601";"BU19590194";"BU19590194";"      40";"      80";"      20"
"602";"WK195902  ";"WK195902  ";"    1180";"    1810";"    1340"
"603";"BU19590201";"BU19590201";"     810";"    1250";"     820"
"604";"BU19590202";"BU19590202";"     290";"     460";"     450"
"605";"BU19590291";"BU19590291";"      80";"      90";"      70"
"606";"WK195903  ";"WK195903  ";"     910";"    1310";"     570"
"607";"BU19590301";"BU19590301";"     880";"    1280";"     550"
"608";"BU19590391";"BU19590391";"      20";"      20";"      10"
"609";"BU19590392";"BU19590392";"       .";"       .";"       ."
"610";"WK195904  ";"WK195904  ";"    1040";"    1690";"     620"
"611";"BU19590401";"BU19590401";"     830";"    1400";"     520"
"612";"BU19590402";"BU19590402";"     140";"     150";"      70"
"613";"BU19590491";"BU19590491";"       .";"       .";"       ."
"614";"BU19590492";"BU19590492";"       .";"       .";"       ."
"615";"WK195905  ";"WK195905  ";"     650";"     860";"     400"
"616";"BU19590501";"BU19590501";"     640";"     770";"     380"
"617";"BU19590591";"BU19590591";"       0";"      40";"      10"
"618";"BU19590592";"BU19590592";"      10";"      50";"      10"
"619";"WK195906  ";"WK195906  ";"    1090";"    1560";"     910"
"620";"BU19590601";"BU19590601";"     230";"     400";"     290"
"621";"BU19590602";"BU19590602";"     780";"     980";"     500"
"622";"BU19590603";"BU19590603";"      70";"     130";"      90"
"623";"BU19590691";"BU19590691";"      20";"      50";"      30"
"624";"WK195907  ";"WK195907  ";"     470";"     470";"     410"
"625";"BU19590701";"BU19590701";"     440";"     420";"     390"
"626";"BU19590791";"BU19590791";"      20";"      50";"      20"
"627";"WK195908  ";"WK195908  ";"      90";"     120";"      50"
"628";"BU19590801";"BU19590801";"      70";"      90";"      30"
"629";"BU19590891";"BU19590891";"      20";"      20";"      20"
"630";"WK195909  ";"WK195909  ";"      80";"      90";"      40"
"631";"BU19590901";"BU19590901";"       .";"       .";"       ."
"632";"BU19590991";"BU19590991";"       .";"       .";"       ."
"633";"WK195910  ";"WK195910  ";"     470";"     500";"     250"
"634";"BU19591001";"BU19591001";"     400";"     440";"     230"
"635";"BU19591002";"BU19591002";"      30";"      10";"      20"
"636";"BU19591091";"BU19591091";"      40";"      50";"      10"
"637";"WK195911  ";"WK195911  ";"     660";"     840";"     380"
"638";"BU19591101";"BU19591101";"     620";"     770";"     340"
"639";"BU19591191";"BU19591191";"      40";"      70";"      40"
"640";"WK195912  ";"WK195912  ";"     910";"    1280";"     620"
"641";"BU19591201";"BU19591201";"     300";"     400";"     260"
"642";"BU19591202";"BU19591202";"     470";"     540";"     210"
"643";"BU19591203";"BU19591203";"      30";"     110";"      50"
"644";"BU19591291";"BU19591291";"      40";"     110";"      60"
"645";"BU19591292";"BU19591292";"      60";"     130";"      40"
"646";"WK195913  ";"WK195913  ";"     910";"    1010";"     270"
"647";"BU19591301";"BU19591301";"     670";"     840";"     220"
"648";"BU19591302";"BU19591302";"     110";"     160";"      60"
"649";"BU19591303";"BU19591303";"      90";"      30";"      10"
"650";"BU19591391";"BU19591391";"       .";"       .";"       ."
"651";"WK195914  ";"WK195914  ";"    1910";"    2050";"     860"
"652";"BU19591401";"BU19591401";"     700";"     770";"     240"
"653";"BU19591402";"BU19591402";"     740";"     670";"     340"
"654";"BU19591403";"BU19591403";"     340";"     480";"     220"
"655";"BU19591491";"BU19591491";"      60";"      80";"      30"
"656";"BU19591492";"BU19591492";"      60";"      60";"      20"
"657";"WK195915  ";"WK195915  ";"      80";"     180";"      60"
"658";"BU19591501";"BU19591501";"      60";"     120";"      50"
"659";"BU19591591";"BU19591591";"      20";"      60";"      20"
"660";"WK195916  ";"WK195916  ";"     150";"     310";"      90"
"661";"BU19591601";"BU19591601";"     130";"     270";"      80"
"662";"BU19591691";"BU19591691";"      20";"      40";"      10"
"663";"WK195917  ";"WK195917  ";"     190";"     360";"     120"
"664";"BU19591701";"BU19591701";"       .";"       .";"       ."
"665";"BU19591791";"BU19591791";"       .";"       .";"       ."
"666";"WK195918  ";"WK195918  ";"     100";"     140";"      90"
"667";"BU19591801";"BU19591801";"      60";"      80";"      50"
"668";"BU19591891";"BU19591891";"      40";"      60";"      30"
"669";"WK195919  ";"WK195919  ";"     490";"     570";"     240"
"670";"BU19591901";"BU19591901";"     470";"     530";"     220"
"671";"BU19591991";"BU19591991";"      20";"      50";"      20"
"672";"GM0060    ";"GM0060    ";"     590";"    1590";"     630"
"673";"WK006000  ";"WK006000  ";"     590";"    1590";"     630"
"674";"BU00600000";"BU00600000";"     120";"     620";"     150"
"675";"BU00600001";"BU00600001";"     160";"     280";"     120"
"676";"BU00600002";"BU00600002";"      80";"     120";"     100"
"677";"BU00600003";"BU00600003";"     230";"     460";"     180"
"678";"BU00600007";"BU00600007";"       .";"       .";"       ."
"679";"BU00600008";"BU00600008";"       0";"      20";"      30"
"680";"BU00600009";"BU00600009";"      40";"      30";"      10"
"681";"GM0307    ";"GM0307    ";"   27810";"   43240";"   48520"
"682";"WK030701  ";"WK030701  ";"     800";"    1540";"    2460"
"683";"BU03070100";"BU03070100";"      80";"     320";"     240"
"684";"BU03070101";"BU03070101";"      60";"     100";"     260"
"685";"BU03070102";"BU03070102";"      20";"      40";"      70"
"686";"BU03070103";"BU03070103";"      70";"     130";"     190"
"687";"BU03070104";"BU03070104";"     260";"     340";"     490"
"688";"BU03070105";"BU03070105";"     110";"     260";"     510"
"689";"BU03070106";"BU03070106";"      80";"     160";"     210"
"690";"BU03070107";"BU03070107";"     100";"     120";"     280"
"691";"BU03070108";"BU03070108";"      30";"      90";"     200"
"692";"WK030702  ";"WK030702  ";"     230";"     560";"     780"
